TransactionID,UserID,CourseID,TeacherID
TR02466,U00307,C0196,T0116
TR02467,U00457,C0137,T0030
TR02468,U02208,C0105,T0078
TR02469,U00331,C0150,T0054
TR02470,U02824,C0146,T0087
TR02471,U00225,C0106,T0011
TR02472,U02777,C0043,T0031
TR02473,U01480,C0167,T0006
TR02474,U01083,C0134,T0011
TR02475,U00644,C0048,T0077
TR02476,U00616,C0126,T0012
TR02477,U00195,C0007,T0118
TR02478,U00489,C0197,T0066
TR02479,U02205,C0016,T0053
TR02480,U02658,C0129,T0099
TR02481,U01250,C0115,T0119
TR02482,U02460,C0037,T0036
TR02483,U01103,C0165,T0017
TR02484,U01148,C0125,T0028
TR02485,U02519,C0081,T0092
TR02486,U01242,C0192,T0022
TR02487,U00516,C0062,T0102
TR02488,U01626,C0072,T0007
TR02489,U01128,C0189,T0015
TR02490,U00393,C0125,T0096
TR02491,U00631,C0161,T0011
TR02492,U01848,C0066,T0024
TR02493,U02656,C0030,T0067
TR02494,U00980,C0020,T0030
TR02495,U00434,C0188,T0070
TR02496,U02588,C0082,T0066
TR02497,U00278,C0107,T0061
TR02498,U00233,C0152,T0078
TR02499,U01553,C0132,T0041
TR02500,U01595,C0037,T0082
TR02501,U01114,C0132,T0051
TR02502,U02410,C0077,T0044
TR02503,U00026,C0089,T0095
TR02504,U01418,C0146,T0013
TR02505,U02555,C0088,T0090
TR02506,U02315,C0194,T0108
TR02507,U00461,C0176,T0012
TR02508,U02504,C0033,T0082
TR02509,U01092,C0058,T0009
TR02510,U01007,C0028,T0113
TR02511,U02911,C0035,T0085
TR02512,U01995,C0125,T0048
TR02513,U00491,C0138,T0049
TR02514,U01073,C0065,T0053
TR02515,U02612,C0042,T0056
TR02516,U00216,C0085,T0040
TR02517,U01724,C0137,T0107
TR02518,U01593,C0188,T0024
TR02519,U02607,C0111,T0098
TR02520,U00159,C0015,T0072
TR02521,U02537,C0185,T0108
TR02522,U00686,C0069,T0117
TR02523,U02842,C0105,T0033
TR02524,U01777,C0150,T0023
TR02525,U02053,C0064,T0077
TR02526,U01844,C0041,T0054
TR02527,U02409,C0071,T0053
TR02528,U02507,C0056,T0049
TR02529,U02296,C0151,T0078
TR02530,U01590,C0025,T0078
TR02531,U01697,C0105,T0080
TR02532,U02994,C0134,T0049
TR02533,U02470,C0119,T0102
TR02534,U01947,C0162,T0060
TR02535,U02063,C0191,T0103
TR02536,U02784,C0009,T0090
TR02537,U01146,C0060,T0090
TR02538,U02325,C0125,T0065
TR02539,U01582,C0049,T0032
TR02540,U02501,C0051,T0079
TR02541,U02646,C0188,T0116
TR02542,U02494,C0070,T0021
TR02543,U02258,C0037,T0018
TR02544,U02762,C0031,T0094
TR02545,U02350,C0169,T0060
TR02546,U01933,C0062,T0013
TR02547,U01758,C0093,T0024
TR02548,U02051,C0186,T0030
TR02549,U00990,C0014,T0002
TR02550,U01542,C0164,T0083
TR02551,U01117,C0164,T0111
TR02552,U02568,C0079,T0108
TR02553,U00493,C0008,T0111
TR02554,U00620,C0154,T0025
TR02555,U02379,C0036,T0050
TR02556,U02381,C0048,T0014
TR02557,U02098,C0085,T0006
TR02558,U01547,C0028,T0076
TR02559,U00863,C0196,T0084
TR02560,U01692,C0190,T0087
TR02561,U01606,C0051,T0030
TR02562,U02320,C0104,T0030
TR02563,U00580,C0170,T0038
TR02564,U01891,C0101,T0058
TR02565,U01276,C0029,T0094
TR02566,U02608,C0127,T0041
TR02567,U02744,C0082,T0094
TR02568,U01856,C0010,T0057
TR02569,U02494,C0106,T0036
TR02570,U01356,C0167,T0064
TR02571,U01163,C0001,T0113
TR02572,U00357,C0039,T0098
TR02573,U01625,C0021,T0016
TR02574,U02322,C0065,T0088
TR02575,U02007,C0015,T0078
TR02576,U02359,C0132,T0090
TR02577,U00870,C0188,T0072
TR02578,U00886,C0061,T0014
TR02579,U02002,C0148,T0031
TR02580,U02202,C0138,T0066
TR02581,U01414,C0087,T0112
TR02582,U01284,C0105,T0068
TR02583,U00620,C0034,T0065
TR02584,U00883,C0124,T0055
TR02585,U00797,C0110,T0084
TR02586,U02173,C0176,T0078
TR02587,U01297,C0033,T0040
TR02588,U00619,C0098,T0025
TR02589,U01835,C0061,T0025
TR02590,U00245,C0010,T0003
TR02591,U02896,C0182,T0069
TR02592,U02498,C0084,T0102
TR02593,U00930,C0065,T0118
TR02594,U01271,C0077,T0026
TR02595,U00520,C0001,T0040
TR02596,U02410,C0133,T0038
TR02597,U00008,C0080,T0038
TR02598,U02526,C0015,T0068
TR02599,U02020,C0028,T0007
TR02600,U00495,C0023,T0094
TR02601,U01630,C0109,T0030
TR02602,U02881,C0107,T0120
TR02603,U01063,C0145,T0019
TR02604,U02641,C0113,T0103
TR02605,U00187,C0098,T0035
TR02606,U02802,C0141,T0104
TR02607,U01878,C0142,T0033
TR02608,U02141,C0139,T0033
TR02609,U00086,C0028,T0078
TR02610,U00137,C0042,T0038
TR02611,U02469,C0099,T0010
TR02612,U02122,C0061,T0057
TR02613,U01637,C0123,T0028
TR02614,U02219,C0064,T0078
TR02615,U01752,C0031,T0100
TR02616,U02218,C0081,T0038
TR02617,U01788,C0010,T0016
TR02618,U00872,C0008,T0021
TR02619,U02370,C0149,T0092
TR02620,U02504,C0059,T0097
TR02621,U00944,C0178,T0006
TR02622,U01627,C0197,T0041
TR02623,U02838,C0198,T0015
TR02624,U02661,C0030,T0108
TR02625,U02937,C0145,T0003
TR02626,U00349,C0020,T0043
TR02627,U01677,C0048,T0047
TR02628,U01197,C0130,T0099
TR02629,U00010,C0037,T0014
TR02630,U02788,C0129,T0066
TR02631,U01462,C0132,T0029
TR02632,U00667,C0100,T0004
TR02633,U02594,C0054,T0026
TR02634,U01523,C0122,T0115
TR02635,U02177,C0025,T0012
TR02636,U00601,C0131,T0002
TR02637,U02653,C0009,T0017
TR02638,U00327,C0034,T0035
TR02639,U00980,C0043,T0010
TR02640,U02452,C0074,T0112
TR02641,U00629,C0094,T0086
TR02642,U01630,C0022,T0105
TR02643,U02766,C0070,T0043
TR02644,U00274,C0130,T0021
TR02645,U00685,C0094,T0015
TR02646,U00116,C0194,T0035
TR02647,U00861,C0032,T0112
TR02648,U02004,C0106,T0085
TR02649,U00693,C0144,T0085
TR02650,U01106,C0001,T0085
TR02651,U02372,C0072,T0060
TR02652,U02162,C0176,T0044
TR02653,U01793,C0050,T0096
TR02654,U00154,C0141,T0119
TR02655,U01901,C0015,T0005
TR02656,U01428,C0053,T0103
TR02657,U01290,C0172,T0073
TR02658,U00315,C0008,T0117
TR02659,U01065,C0074,T0018
TR02660,U00105,C0046,T0021
TR02661,U01925,C0069,T0072
TR02662,U01914,C0114,T0108
TR02663,U01217,C0147,T0116
TR02664,U01425,C0166,T0098
TR02665,U02402,C0123,T0074
TR02666,U01773,C0139,T0051
TR02667,U01961,C0117,T0041
TR02668,U02781,C0043,T0024
TR02669,U01604,C0020,T0104
TR02670,U00709,C0148,T0024
TR02671,U00651,C0021,T0120
TR02672,U02872,C0082,T0096
TR02673,U00947,C0057,T0120
TR02674,U00661,C0178,T0097
TR02675,U02147,C0074,T0038
TR02676,U02636,C0098,T0044
TR02677,U02330,C0154,T0057
TR02678,U02451,C0158,T0120
TR02679,U01133,C0110,T0115
TR02680,U00700,C0115,T0059
TR02681,U02247,C0159,T0113
TR02682,U02039,C0042,T0034
TR02683,U02375,C0068,T0075
TR02684,U02202,C0189,T0095
TR02685,U00552,C0189,T0082
TR02686,U00405,C0070,T0023
TR02687,U00462,C0078,T0086
TR02688,U02180,C0196,T0043
TR02689,U02839,C0090,T0082
TR02690,U00874,C0111,T0040
TR02691,U00084,C0112,T0047
TR02692,U01423,C0103,T0041
TR02693,U02802,C0145,T0047
TR02694,U02676,C0019,T0103
TR02695,U00221,C0179,T0020
TR02696,U02601,C0070,T0077
TR02697,U01392,C0063,T0109
TR02698,U00112,C0075,T0065
TR02699,U00615,C0158,T0116
TR02700,U01582,C0153,T0068
TR02701,U02972,C0104,T0024
TR02702,U00475,C0075,T0100
TR02703,U02884,C0128,T0036
TR02704,U01914,C0199,T0045
TR02705,U00271,C0154,T0002
TR02706,U02469,C0056,T0028
TR02707,U01921,C0022,T0026
TR02708,U02755,C0089,T0023
TR02709,U01391,C0019,T0079
TR02710,U00040,C0159,T0036
TR02711,U01983,C0026,T0091
TR02712,U02237,C0170,T0006
TR02713,U00994,C0169,T0035
TR02714,U02013,C0023,T0103
TR02715,U02584,C0047,T0038
TR02716,U00290,C0013,T0035
TR02717,U02481,C0066,T0100
TR02718,U02519,C0194,T0074
TR02719,U02676,C0144,T0094
TR02720,U00279,C0073,T0053
TR02721,U02925,C0156,T0105
TR02722,U00581,C0077,T0038
TR02723,U00863,C0163,T0093
TR02724,U00254,C0169,T0116
TR02725,U00181,C0031,T0059
TR02726,U00681,C0085,T0043
TR02727,U00825,C0160,T0103
TR02728,U00700,C0182,T0114
TR02729,U02614,C0200,T0004
TR02730,U01350,C0059,T0005
TR02731,U01381,C0041,T0068
TR02732,U01674,C0112,T0100
TR02733,U02728,C0194,T0045
TR02734,U02439,C0096,T0080
TR02735,U01639,C0182,T0025
TR02736,U01958,C0168,T0078
TR02737,U00212,C0122,T0011
TR02738,U01539,C0156,T0029
TR02739,U00384,C0165,T0034
TR02740,U01715,C0105,T0086
TR02741,U00342,C0193,T0014
TR02742,U01839,C0074,T0120
TR02743,U01988,C0183,T0024
TR02744,U00844,C0132,T0059
TR02745,U01535,C0099,T0039
TR02746,U00420,C0126,T0026
TR02747,U02799,C0138,T0043
TR02748,U01989,C0175,T0036
TR02749,U01933,C0075,T0039
TR02750,U01850,C0014,T0061
TR02751,U00306,C0038,T0016
TR02752,U02750,C0140,T0102
TR02753,U00869,C0045,T0059
TR02754,U02585,C0145,T0096
TR02755,U01136,C0163,T0006
TR02756,U01435,C0194,T0098
TR02757,U00206,C0075,T0056
TR02758,U00496,C0169,T0008
TR02759,U01910,C0195,T0094
TR02760,U02552,C0029,T0027
TR02761,U01046,C0018,T0071
TR02762,U00213,C0020,T0027
TR02763,U00310,C0014,T0089
TR02764,U02709,C0162,T0120
TR02765,U01992,C0177,T0046
TR02766,U02801,C0054,T0041
TR02767,U00272,C0031,T0079
TR02768,U01823,C0058,T0025
TR02769,U02986,C0104,T0086
TR02770,U02080,C0170,T0018
TR02771,U00443,C0186,T0012
TR02772,U02210,C0128,T0087
TR02773,U02815,C0158,T0051
TR02774,U00254,C0025,T0109
TR02775,U00521,C0191,T0039
TR02776,U00977,C0019,T0089
TR02777,U00010,C0200,T0010
TR02778,U02774,C0136,T0094
TR02779,U02553,C0003,T0074
TR02780,U02833,C0195,T0098
TR02781,U01584,C0086,T0110
TR02782,U02484,C0145,T0077
TR02783,U01135,C0142,T0054
TR02784,U00153,C0009,T0029
TR02785,U01659,C0190,T0102
TR02786,U02965,C0094,T0041
TR02787,U02917,C0149,T0109
TR02788,U02801,C0165,T0009
TR02789,U01857,C0139,T0063
TR02790,U01215,C0020,T0077
TR02791,U01753,C0035,T0037
TR02792,U02611,C0053,T0014
TR02793,U01105,C0175,T0101
TR02794,U02537,C0110,T0073
TR02795,U00895,C0180,T0072
TR02796,U01112,C0136,T0039
TR02797,U00104,C0004,T0040
TR02798,U01915,C0155,T0054
TR02799,U01007,C0172,T0003
TR02800,U00407,C0168,T0055
TR02801,U01402,C0102,T0120
TR02802,U00167,C0047,T0111
TR02803,U00509,C0094,T0104
TR02804,U01662,C0172,T0033
TR02805,U02361,C0048,T0096
TR02806,U00763,C0091,T0071
TR02807,U00681,C0180,T0019
TR02808,U02525,C0084,T0034
TR02809,U02121,C0068,T0078
TR02810,U01165,C0139,T0050
TR02811,U00582,C0125,T0047
TR02812,U00262,C0073,T0046
TR02813,U01364,C0004,T0056
TR02814,U01332,C0076,T0057
TR02815,U02293,C0073,T0083
TR02816,U01539,C0077,T0051
TR02817,U00561,C0048,T0054
TR02818,U01100,C0154,T0090
TR02819,U01904,C0102,T0081
TR02820,U00175,C0106,T0118
TR02821,U02157,C0077,T0028
TR02822,U02231,C0039,T0019
TR02823,U00192,C0058,T0027
TR02824,U00065,C0019,T0048
TR02825,U01498,C0088,T0116
TR02826,U01568,C0113,T0019
TR02827,U02912,C0077,T0097
TR02828,U01152,C0077,T0051
TR02829,U01938,C0186,T0007
TR02830,U00369,C0028,T0029
TR02831,U00851,C0066,T0119
TR02832,U00043,C0010,T0043
TR02833,U01908,C0126,T0069
TR02834,U02536,C0058,T0094
TR02835,U00078,C0142,T0113
TR02836,U02874,C0125,T0107
TR02837,U01825,C0112,T0120
TR02838,U01294,C0084,T0058
TR02839,U00674,C0143,T0008
TR02840,U00701,C0096,T0042
TR02841,U00759,C0033,T0076
TR02842,U01924,C0145,T0042
TR02843,U02776,C0152,T0013
TR02844,U02973,C0158,T0026
TR02845,U00902,C0190,T0018
TR02846,U02937,C0141,T0042
TR02847,U00993,C0190,T0051
TR02848,U01192,C0047,T0116
TR02849,U02387,C0112,T0113
TR02850,U02241,C0144,T0084
TR02851,U01477,C0194,T0016
TR02852,U02331,C0043,T0101
TR02853,U00390,C0008,T0003
TR02854,U01000,C0003,T0091
TR02855,U00525,C0125,T0079
TR02856,U01856,C0012,T0098
TR02857,U01507,C0084,T0045
TR02858,U00659,C0016,T0022
TR02859,U02764,C0078,T0104
TR02860,U00891,C0059,T0023
TR02861,U01482,C0177,T0059
TR02862,U00452,C0063,T0062
TR02863,U02476,C0190,T0113
TR02864,U01538,C0049,T0068
TR02865,U00883,C0051,T0115
TR02866,U00313,C0033,T0054
TR02867,U00840,C0030,T0057
TR02868,U02567,C0187,T0105
TR02869,U00375,C0076,T0023
TR02870,U00451,C0015,T0111
TR02871,U00595,C0082,T0060
TR02872,U01234,C0092,T0073
TR02873,U00500,C0023,T0088
TR02874,U00464,C0094,T0085
TR02875,U00113,C0045,T0105
TR02876,U01036,C0062,T0110
TR02877,U02379,C0199,T0055
TR02878,U01925,C0015,T0117
TR02879,U00140,C0046,T0080
TR02880,U01425,C0064,T0063
TR02881,U02950,C0174,T0056
TR02882,U00517,C0184,T0055
TR02883,U02617,C0172,T0025
TR02884,U01948,C0075,T0026
TR02885,U02894,C0157,T0049
TR02886,U02166,C0190,T0063
TR02887,U00888,C0052,T0045
TR02888,U01342,C0182,T0073
TR02889,U00050,C0088,T0079
TR02890,U00019,C0057,T0039
TR02891,U00726,C0083,T0097
TR02892,U02245,C0066,T0065
TR02893,U01474,C0150,T0069
TR02894,U02607,C0020,T0056
TR02895,U00452,C0033,T0009
TR02896,U02337,C0072,T0108
TR02897,U01165,C0025,T0070
TR02898,U01108,C0046,T0028
TR02899,U02439,C0073,T0045
TR02900,U00215,C0098,T0026
TR02901,U01550,C0057,T0028
TR02902,U02263,C0087,T0040
TR02903,U00128,C0133,T0015
TR02904,U01846,C0055,T0006
TR02905,U00760,C0061,T0027
TR02906,U02452,C0089,T0038
TR02907,U01816,C0008,T0068
TR02908,U02386,C0016,T0075
TR02909,U02879,C0176,T0085
TR02910,U02762,C0116,T0064
TR02911,U00361,C0061,T0030
TR02912,U00569,C0015,T0082
TR02913,U01416,C0193,T0099
TR02914,U02266,C0150,T0003
TR02915,U01598,C0131,T0062
TR02916,U01693,C0102,T0012
TR02917,U00202,C0054,T0091
TR02918,U02065,C0014,T0117
TR02919,U02370,C0036,T0030
TR02920,U00518,C0105,T0085
TR02921,U01349,C0082,T0038
TR02922,U01436,C0067,T0085
TR02923,U01342,C0010,T0060
TR02924,U00681,C0049,T0038
TR02925,U01989,C0111,T0104
TR02926,U01492,C0065,T0015
TR02927,U00425,C0057,T0018
TR02928,U01969,C0027,T0052
TR02929,U01713,C0113,T0029
TR02930,U02435,C0133,T0112
TR02931,U00778,C0071,T0102
TR02932,U02146,C0083,T0060
TR02933,U01827,C0057,T0021
TR02934,U00208,C0120,T0017
TR02935,U01538,C0093,T0105
TR02936,U01660,C0015,T0115
TR02937,U02634,C0111,T0018
TR02938,U02214,C0101,T0057
TR02939,U00022,C0119,T0119
TR02940,U00154,C0076,T0037
TR02941,U01963,C0158,T0060
TR02942,U00219,C0020,T0038
TR02943,U00669,C0165,T0012
TR02944,U01519,C0131,T0075
TR02945,U02278,C0073,T0112
TR02946,U02068,C0122,T0116
TR02947,U02601,C0041,T0113
TR02948,U00950,C0167,T0084
TR02949,U02196,C0154,T0073
TR02950,U00403,C0130,T0001
TR02951,U00596,C0023,T0058
TR02952,U02415,C0023,T0003
TR02953,U01438,C0144,T0063
TR02954,U02850,C0009,T0021
TR02955,U02966,C0013,T0023
TR02956,U01158,C0156,T0009
TR02957,U01743,C0155,T0118
TR02958,U01307,C0051,T0083
TR02959,U00073,C0064,T0109
TR02960,U00481,C0052,T0055
TR02961,U00560,C0038,T0110
TR02962,U00745,C0100,T0116
TR02963,U01467,C0193,T0019
TR02964,U00100,C0146,T0062
TR02965,U01083,C0191,T0087
TR02966,U02556,C0051,T0091
TR02967,U02306,C0137,T0091
TR02968,U00413,C0141,T0039
TR02969,U01089,C0168,T0100
TR02970,U02643,C0055,T0076
TR02971,U01178,C0109,T0119
TR02972,U02009,C0171,T0027
TR02973,U02314,C0044,T0046
TR02974,U00821,C0110,T0034
TR02975,U00662,C0196,T0033
TR02976,U02995,C0161,T0092
TR02977,U00560,C0152,T0095
TR02978,U02965,C0164,T0096
TR02979,U02939,C0128,T0050
TR02980,U01272,C0105,T0020
TR02981,U01814,C0010,T0040
TR02982,U02916,C0100,T0099
TR02983,U00610,C0148,T0095
TR02984,U02462,C0109,T0058
TR02985,U00025,C0108,T0031
TR02986,U02029,C0140,T0038
TR02987,U00284,C0190,T0086
TR02988,U01473,C0146,T0045
TR02989,U02929,C0094,T0041
TR02990,U00301,C0063,T0009
TR02991,U01092,C0084,T0116
TR02992,U01031,C0025,T0009
TR02993,U00817,C0012,T0063
TR02994,U00083,C0149,T0079
TR02995,U01921,C0025,T0077
TR02996,U02094,C0011,T0022
TR02997,U00618,C0064,T0016
TR02998,U02976,C0126,T0032
TR02999,U02310,C0050,T0066
TR03000,U00176,C0190,T0090
TR03001,U01190,C0089,T0014
TR03002,U02705,C0099,T0038
TR03003,U00842,C0116,T0098
TR03004,U00370,C0096,T0008
TR03005,U01819,C0177,T0100
TR03006,U02102,C0014,T0021
TR03007,U00690,C0001,T0056
TR03008,U01780,C0025,T0046
TR03009,U01365,C0187,T0043
TR03010,U01433,C0072,T0120
TR03011,U00367,C0069,T0092
TR03012,U00644,C0133,T0046
TR03013,U02427,C0105,T0108
TR03014,U00073,C0147,T0048
TR03015,U02963,C0023,T0070
TR03016,U01272,C0009,T0084
TR03017,U00860,C0118,T0031
TR03018,U00043,C0094,T0033
TR03019,U02425,C0178,T0044
TR03020,U01065,C0144,T0071
TR03021,U02218,C0033,T0008
TR03022,U02260,C0130,T0073
TR03023,U01517,C0014,T0002
TR03024,U02087,C0001,T0017
TR03025,U00369,C0090,T0052
TR03026,U02805,C0186,T0045
TR03027,U00151,C0089,T0037
TR03028,U01135,C0144,T0042
TR03029,U01504,C0090,T0044
TR03030,U01460,C0175,T0081
TR03031,U01071,C0172,T0117
TR03032,U01024,C0014,T0038
TR03033,U01599,C0152,T0099
TR03034,U02785,C0111,T0111
TR03035,U02041,C0183,T0103
TR03036,U01390,C0143,T0094
TR03037,U00069,C0083,T0006
TR03038,U02347,C0072,T0068
TR03039,U00944,C0162,T0051
TR03040,U00802,C0130,T0101
TR03041,U02344,C0027,T0035
TR03042,U02251,C0074,T0058
TR03043,U00061,C0099,T0057
TR03044,U00946,C0072,T0073
TR03045,U01338,C0023,T0006
TR03046,U01185,C0068,T0013
TR03047,U00331,C0142,T0059
TR03048,U01552,C0191,T0086
TR03049,U00338,C0117,T0092
TR03050,U01630,C0106,T0030
TR03051,U01328,C0093,T0116
TR03052,U01527,C0065,T0100
TR03053,U01674,C0068,T0002
TR03054,U01362,C0128,T0058
TR03055,U01574,C0063,T0036
TR03056,U02687,C0113,T0072
TR03057,U00275,C0090,T0045
TR03058,U01188,C0081,T0106
TR03059,U02367,C0103,T0114
TR03060,U02637,C0192,T0009
TR03061,U02552,C0160,T0065
TR03062,U02435,C0116,T0077
TR03063,U01994,C0013,T0050
TR03064,U00870,C0194,T0079
TR03065,U02881,C0124,T0032
TR03066,U01015,C0147,T0098
TR03067,U01912,C0152,T0043
TR03068,U00603,C0088,T0095
TR03069,U01800,C0011,T0078
TR03070,U00691,C0187,T0054
TR03071,U00494,C0015,T0047
TR03072,U00490,C0010,T0014
TR03073,U02769,C0041,T0048
TR03074,U02557,C0155,T0055
TR03075,U00390,C0188,T0029
TR03076,U00295,C0073,T0047
TR03077,U01393,C0052,T0063
TR03078,U02844,C0128,T0019
TR03079,U02913,C0028,T0091
TR03080,U01718,C0065,T0009
TR03081,U02597,C0017,T0101
TR03082,U00649,C0095,T0037
TR03083,U01874,C0172,T0107
TR03084,U00568,C0138,T0092
TR03085,U02901,C0063,T0052
TR03086,U02818,C0175,T0057
TR03087,U00445,C0038,T0088
TR03088,U00363,C0070,T0028
TR03089,U02171,C0104,T0036
TR03090,U01212,C0053,T0116
TR03091,U00742,C0172,T0064
TR03092,U02042,C0119,T0018
TR03093,U00680,C0074,T0089
TR03094,U02468,C0054,T0035
TR03095,U01643,C0020,T0068
TR03096,U01573,C0079,T0078
TR03097,U01359,C0031,T0039
TR03098,U02140,C0135,T0090
TR03099,U00063,C0058,T0008
TR03100,U02560,C0105,T0088
TR03101,U01163,C0010,T0080
TR03102,U01229,C0010,T0084
TR03103,U02820,C0039,T0015
TR03104,U00256,C0156,T0007
TR03105,U00135,C0158,T0017
TR03106,U00875,C0037,T0086
TR03107,U00822,C0119,T0086
TR03108,U02136,C0067,T0118
TR03109,U00823,C0043,T0064
TR03110,U00974,C0052,T0012
TR03111,U02982,C0101,T0082
TR03112,U01778,C0056,T0056
TR03113,U00121,C0076,T0046
TR03114,U01638,C0068,T0047
TR03115,U01365,C0137,T0079
TR03116,U01008,C0106,T0101
TR03117,U00925,C0125,T0016
TR03118,U00645,C0092,T0069
TR03119,U02033,C0023,T0002
TR03120,U02762,C0191,T0116
TR03121,U02908,C0109,T0092
TR03122,U02069,C0061,T0105
TR03123,U00242,C0168,T0054
TR03124,U02503,C0044,T0027
TR03125,U02669,C0152,T0031
TR03126,U02351,C0179,T0041
TR03127,U01620,C0186,T0036
TR03128,U00803,C0161,T0047
TR03129,U00964,C0016,T0043
TR03130,U00069,C0022,T0065
TR03131,U01153,C0057,T0050
TR03132,U00196,C0062,T0093
TR03133,U02188,C0107,T0001
TR03134,U02331,C0071,T0072
TR03135,U02360,C0090,T0057
TR03136,U00746,C0072,T0016
TR03137,U01689,C0070,T0028
TR03138,U00277,C0030,T0086
TR03139,U00061,C0103,T0082
TR03140,U01914,C0151,T0022
TR03141,U02100,C0032,T0041
TR03142,U02201,C0086,T0076
TR03143,U01773,C0057,T0019
TR03144,U01335,C0109,T0089
TR03145,U01838,C0009,T0050
TR03146,U02592,C0031,T0059
TR03147,U00567,C0071,T0069
TR03148,U01572,C0137,T0034
TR03149,U00622,C0013,T0039
TR03150,U02026,C0186,T0074
TR03151,U01201,C0131,T0111
TR03152,U00314,C0035,T0007
TR03153,U02855,C0021,T0101
TR03154,U02896,C0064,T0111
TR03155,U02145,C0095,T0052
TR03156,U02929,C0180,T0060
TR03157,U01237,C0034,T0052
TR03158,U02877,C0121,T0079
TR03159,U00137,C0163,T0106
TR03160,U01030,C0015,T0024
TR03161,U02157,C0120,T0026
TR03162,U02595,C0096,T0090
TR03163,U00662,C0006,T0110
TR03164,U02473,C0109,T0090
TR03165,U02678,C0097,T0010
TR03166,U02309,C0032,T0017
TR03167,U00087,C0180,T0117
TR03168,U02513,C0083,T0078
TR03169,U02124,C0156,T0002
TR03170,U02519,C0118,T0112
TR03171,U02462,C0192,T0077
TR03172,U02873,C0079,T0027
TR03173,U02943,C0078,T0073
TR03174,U02774,C0147,T0071
TR03175,U02505,C0107,T0048
TR03176,U01309,C0126,T0074
TR03177,U01701,C0015,T0120
TR03178,U02701,C0134,T0118
TR03179,U02720,C0073,T0009
TR03180,U00495,C0101,T0086
TR03181,U01648,C0098,T0023
TR03182,U01943,C0166,T0071
TR03183,U01069,C0026,T0112
TR03184,U01425,C0092,T0073
TR03185,U00597,C0125,T0027
TR03186,U00450,C0179,T0088
TR03187,U00485,C0073,T0093
TR03188,U00646,C0123,T0081
TR03189,U02668,C0053,T0084
TR03190,U01630,C0184,T0071
TR03191,U00662,C0187,T0043
TR03192,U00758,C0198,T0104
TR03193,U00289,C0078,T0007
TR03194,U00721,C0092,T0092
TR03195,U00638,C0186,T0083
TR03196,U02283,C0088,T0063
TR03197,U02464,C0013,T0084
TR03198,U02986,C0043,T0044
TR03199,U00499,C0076,T0039
TR03200,U00634,C0051,T0040
TR03201,U01674,C0019,T0007
TR03202,U02031,C0149,T0070
TR03203,U00115,C0122,T0025
TR03204,U02980,C0024,T0105
TR03205,U00674,C0026,T0059
TR03206,U01737,C0173,T0013
TR03207,U01258,C0156,T0103
TR03208,U02254,C0120,T0104
TR03209,U02295,C0082,T0086
TR03210,U02806,C0100,T0113
TR03211,U00147,C0157,T0081
TR03212,U02166,C0017,T0112
TR03213,U00412,C0068,T0086
TR03214,U01688,C0044,T0098
TR03215,U02411,C0061,T0062
TR03216,U01533,C0123,T0008
TR03217,U00137,C0093,T0113
TR03218,U00019,C0196,T0045
TR03219,U02243,C0074,T0018
TR03220,U02378,C0153,T0088
TR03221,U01960,C0067,T0060
TR03222,U02223,C0111,T0118
TR03223,U01002,C0002,T0060
TR03224,U00449,C0089,T0106
TR03225,U01949,C0177,T0002
TR03226,U00946,C0198,T0066
TR03227,U01378,C0026,T0091
TR03228,U01523,C0200,T0014
TR03229,U00141,C0099,T0048
TR03230,U02806,C0027,T0103
TR03231,U01921,C0089,T0117
TR03232,U02978,C0146,T0117
TR03233,U00093,C0182,T0056
TR03234,U00239,C0001,T0012
TR03235,U00205,C0189,T0096
TR03236,U02608,C0103,T0092
TR03237,U01457,C0131,T0055
TR03238,U00245,C0196,T0028
TR03239,U00832,C0041,T0110
TR03240,U02973,C0165,T0089
TR03241,U00295,C0051,T0004
TR03242,U02688,C0015,T0090
TR03243,U00856,C0008,T0036
TR03244,U02065,C0038,T0050
TR03245,U00071,C0114,T0003
TR03246,U01293,C0083,T0001
TR03247,U01349,C0056,T0017
TR03248,U00305,C0175,T0071
TR03249,U01031,C0103,T0062
TR03250,U01338,C0138,T0048
TR03251,U00817,C0102,T0062
TR03252,U01127,C0078,T0069
TR03253,U00821,C0177,T0019
TR03254,U00193,C0169,T0103
TR03255,U01777,C0083,T0110
TR03256,U00529,C0030,T0034
TR03257,U02219,C0005,T0099
TR03258,U00251,C0119,T0049
TR03259,U01789,C0199,T0080
TR03260,U02589,C0031,T0104
TR03261,U02027,C0180,T0114
TR03262,U02464,C0023,T0047
TR03263,U02842,C0048,T0103
TR03264,U01404,C0109,T0091
TR03265,U01168,C0040,T0105
TR03266,U02073,C0006,T0102
TR03267,U02716,C0038,T0114
TR03268,U01097,C0169,T0050
TR03269,U02680,C0100,T0089
TR03270,U01848,C0027,T0026
TR03271,U00505,C0069,T0056
TR03272,U01622,C0057,T0078
TR03273,U02384,C0017,T0014
TR03274,U02473,C0071,T0078
TR03275,U02547,C0047,T0025
TR03276,U01388,C0079,T0100
TR03277,U02995,C0110,T0004
TR03278,U02678,C0013,T0111
TR03279,U01223,C0139,T0079
TR03280,U00718,C0124,T0032
TR03281,U00339,C0109,T0082
TR03282,U00659,C0090,T0078
TR03283,U00962,C0086,T0065
TR03284,U00429,C0092,T0106
TR03285,U00899,C0024,T0061
TR03286,U00139,C0073,T0020
TR03287,U02990,C0004,T0074
